ID,Scenario,Transaction
Mistral-CuR-Deutsche_Telekom05,"The company pays 1000 EUR of current liabilities earlier than due.
   Effect: Positive

   ","
2024-04-01 * ""Pay current liabilities early""
  Liabilities:Current:TradePayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-Deutsche_Telekom09,"The company receives a 1000 EUR advance payment from a customer for future services.
   Effect: Positive

   ","
2024-04-01 * ""Receive advance payment from customer""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Deutsche_Telekom13,"The company writes off 1000 EUR of current receivables as uncollectible.
   Effect: Negative

   ","
2024-04-01 * ""Write off current receivables as uncollectible""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:OtherAssets 1000 EUR"
Mistral-CuR-Deutsche_Telekom18,"The company writes off 1000 EUR of current liabilities as uncollectible.
   Effect: Positive

   ","
2024-04-01 * ""Write off current liabilities as uncollectible""
  Liabilities:Current:TradePayables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-CuR-Mercedes-Benz05,"The company decreases its trade payables by 400 EUR.
   Effect: Positive

   ","
2024-05-15 * ""Decrease in Trade Payables""
  Liabilities:Current:TradePayables -400 EUR"
Mistral-CuR-Mercedes-Benz06,"The company increases its other financial assets by 1500 EUR.
   Effect: Positive

   ","
2024-05-25 * ""Increase in Other Financial Assets""
  Assets:Current:OtherFinancialAssets 1500 EUR"
Mistral-CuR-Mercedes-Benz16,"The company increases its financing liabilities by 1000 EUR.
   Effect: Negative

   ","
2024-05-25 * ""Increase in Financing Liabilities""
  Liabilities:Current:FinancingLiabilities 1000 EUR"
Mistral-CuR-SAP01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Positive

   ","
2024-04-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-CuR-SAP03,"The company sells 1000 EUR of other non-financial assets.
   Effect: Positive

   ","
2024-04-01 * ""Sale of Other Non-Financial Assets""
  Assets:Current:OtherNonFinancialAssets -1000 EUR
  Liabilities:Current:OtherNonFinancialLiabilities 1000 EUR"
Mistral-CuR-SAP13,"The company pays 1000 EUR in other non-financial liabilities.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Other Non-Financial Liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:OtherNonFinancialLiabilities 1000 EUR"
Mistral-CuR-SAP17,"The company pays 1000 EUR in other non-financial assets.
   Effect: Negative

   ","
2024-04-01 * ""Payment of Other Non-Financial Assets""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Assets:Current:OtherNonFinancialAssets -1000 EUR"
Mistral-QR-Airbus04,"The company reduces trade receivables by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Trade Receivables""
  Liabilities:Current:TradeLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Airbus12,"The company reduces non-current intangible assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Intangible Assets""
  Assets:NonCurrent:IntangibleAssets -500 EUR
  Liabilities:NonCurrent:InvestmentProperty 500 EUR"
Mistral-QR-Airbus16,"The company reduces share premium by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Share Premium""
  Equity:SharePremium -500 EUR
  Liabilities:NonCurrent:OtherLiabilities 500 EUR"
Mistral-QR-Airbus19,"The company reduces long-term financing liabilities by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Long-term Financing Liabilities""
  Liabilities:NonCurrent:LongTermFinancingLiabilities -500 EUR
  Assets:NonCurrent:OtherInvestmentsAndOtherLongTermFinancialAssets 500 EUR"
Mistral-QR-Bayer02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -200 EUR
  Assets:Current:Inventories 200 EUR"
Mistral-QR-Bayer07,"The company pays 1000 EUR of other provisions.
Effect: Negative

","
2024-07-11 * ""Pay other provisions""
  Liabilities:Current:OtherProvisions -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer10,"The company purchases 1000 EUR of other financial assets.
Effect: Positive

","
2024-07-11 * ""Purchase other financial assets""
  Assets:Current:OtherFinancialAssets 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer12,"The company receives 1000 EUR of trade accounts receivable.
Effect: Positive

","
2024-07-11 * ""Receive trade accounts receivable""
  Liabilities:Current:TradeAccountsReceivable 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer14,"The company pays 1000 EUR of income tax liabilities.
Effect: Negative

","
2024-07-11 * ""Pay income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer15,"The company pays 1000 EUR of other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Pay other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer18,"The company pays 1000 EUR of other liabilities.
Effect: Negative

","
2024-07-11 * ""Pay other liabilities""
  Liabilities:Current:OtherLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer19,"The company pays 1000 EUR of refund liabilities.
Effect: Negative

","
2024-07-11 * ""Pay refund liabilities""
  Liabilities:Current:RefundLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer20,"The company receives 1000 EUR of other receivables.
Effect: Positive","
2024-07-11 * ""Receive other receivables""
  Liabilities:Current:OtherReceivables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Deutsche_Telekom10,"The company pays 500 EUR of current liabilities later than due.
Effect: Positive

","
2024-07-11 * ""Pay current liabilities later than due""
  Liabilities:Current:TradeAndOtherPayables 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom11,"The company receives a 500 EUR cash dividend from an investment.
Effect: Positive

","
2024-07-11 * ""Receive cash dividend from an investment""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz07,"The company increases other financial liabilities by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Other Financial Liabilities""
  Liabilities:Current:OtherFinancialLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Mercedes-Benz19,"The company increases non-current provisions for pensions by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Non-current Provisions for Pensions""
  Liabilities:NonCurrent:ProvisionsForPensions 500 EUR
  Assets:NonCurrent:CashAndCashEquivalents -500 EUR"
Mistral-QR-SAP02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -200 EUR
  Assets:Current:Inventories 200 EUR"
Mistral-QR-SAP07,"The company purchases 1000 EUR of other financial assets.
   Effect: Positive

   ","
2024-05-18 * ""Purchase of Other Financial Assets""
  Assets:Current:OtherFinancialAssets 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-SAP10,"The company pays 500 EUR of provisions.
   Effect: Negative

   ","
2024-05-18 * ""Payment of Provisions""
  Liabilities:Current:Provisions -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-SAP16,"The company pays 500 EUR of deferred tax assets.
   Effect: Negative

   ","
2024-05-22 * ""Payment of Deferred Tax Assets""
  Liabilities:NonCurrent:DeferredTaxLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-SAP18,"The company pays 1000 EUR of goodwill.
   Effect: Negative

   ","
2024-05-22 * ""Payment of Goodwill""
  Assets:NonCurrent:Goodwill -1000 EUR
  Liabilities:Current:CashAndCashEquivalents 1000 EUR"
Qwen-CaR-Airbus06,"Airbus pays 1000 EUR in tax liabilities, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay tax liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TaxLiabilities -1000 EUR"
Qwen-CaR-Airbus08,"Airbus incurs 1000 EUR in new deferred income, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new deferred income""
  Liabilities:Current:DeferredIncome -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CaR-Airbus10,"Airbus receives 1000 EUR from a customer for contract liabilities.
Effect: Positive

","
2024-01-01 * ""Receive payment for contract liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:ContractLiabilities -1000 EUR"
Qwen-CaR-Airbus18,"Airbus pays 2500 EUR in other financial liabilities, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Receive payment for other liabilities""
  Assets:Current:CashAndCashEquivalents -2000 EUR
  Liabilities:Current:OtherLiabilities -2000 EUR"
Qwen-CaR-Bayer05,"The company uses 200 EUR in cash to pay for current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Use of cash to pay for current other financial liabilities""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CaR-Bayer06,"The company receives 200 EUR in cash from a customer for other receivables.
Effect: Positive

","
2024-01-01 * ""Receive cash from customer for other receivables""
  Assets:Current:OtherReceivables -200 EUR
  Assets:Current:CashAndCashEquivalents 200 EUR"
Qwen-CaR-Bayer14,"The company receives 50 EUR in cash from a customer for claims for income tax refunds.
Effect: Positive

","
2024-01-01 * ""Receive cash from customer for claim for income tax refunds""
  Assets:Current:ClaimsForIncomeTaxRefunds -50 EUR
  Assets:Current:CashAndCashEquivalents 50 EUR"
Qwen-CaR-Deutsche_Telekom03,"The company purchases new inventory worth 200 EUR on credit.
Effect: Negative

","
2024-01-01 * ""Purchase of new inventory on credit""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:Inventories 200 EUR"
Qwen-CaR-Deutsche_Telekom06,"The company sells 500 EUR worth of other financial assets for cash.
Effect: Positive

","
2024-01-01 * ""Sell other financial assets for cash""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:OtherFinancialAssets -500 EUR"
Qwen-CaR-Deutsche_Telekom07,"The company incurs 500 EUR in new current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new current liabilities""
  Liabilities:Current:ContractLiabilities 500 EUR
  Liabilities:Current:FinancialLiabilities 500 EUR
  Liabilities:Current:IncomeTaxLiabilities 500 EUR
  Liabilities:Current:LeaseLiabilities 500 EUR
  Liabilities:Current:OtherLiabilities 500 EUR
  Liabilities:Current:OtherProvisions 500 EUR
  Liabilities:Current:TradeAndOtherPayables 500 EUR"
Qwen-CaR-Deutsche_Telekom18,"The company pays 500 EUR in pension and employee benefit liabilities.
Effect: Positive

","
2024-01-01 * ""Pay pension and employee benefit liabilities""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Liabilities:Current:OtherProvisions -500 EUR
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherEmployeeBenefits -500 EUR"
Qwen-CaR-Mercedes-Benz01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CaR-Mercedes-Benz04,"The company uses 1500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1500 EUR
  Assets:Current:CashAndCashEquivalents -1500 EUR"
Qwen-CaR-Mercedes-Benz14,"The company uses 6500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -6500 EUR
  Assets:Current:CashAndCashEquivalents -6500 EUR"
Qwen-CaR-Mercedes-Benz16,"The company uses 7500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -7500 EUR
  Assets:Current:CashAndCashEquivalents -7500 EUR"
Qwen-CaR-Mercedes-Benz17,"The company uses 8000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -8000 EUR
  Assets:Current:CashAndCashEquivalents -8000 EUR"
Qwen-CaR-Mercedes-Benz18,"The company uses 8500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -8500 EUR
  Assets:Current:CashAndCashEquivalents -8500 EUR"
Qwen-CaR-Mercedes-Benz19,"The company uses 9000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -9000 EUR
  Assets:Current:CashAndCashEquivalents -9000 EUR"
Qwen-CaR-SAP11,"The company uses 500 EUR in cash to pay for non-current deferred tax assets.
Effect: Negative

","
2024-01-11 * ""Use 500 EUR in cash to pay for non-current deferred tax assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:DeferredTaxAssets -500 EUR"
Qwen-CaR-SAP13,"The company uses 500 EUR in cash to pay for goodwill.
Effect: Negative

","
2024-01-13 * ""Use 500 EUR in cash to pay for goodwill""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:Goodwill -500 EUR"
Qwen-CaR-SAP14,"The company receives 500 EUR from customers, increasing goodwill.
Effect: Positive

","
2024-01-14 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:Goodwill -500 EUR"
Qwen-CaR-SAP18,"The company receives 500 EUR from customers, increasing other non-financial assets.
Effect: Positive

","
2024-01-18 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:OtherNonFinancialAssets -500 EUR"
Qwen-CuR-Airbus05,"Airbus sells 500 EUR worth of inventory, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus10,"Airbus collects 1500 EUR from trade receivables, improving the current assets.
Effect: Positive

","
2024-01-01 * ""Collect from trade receivables""
  Assets:Current:CashAndCashEquivalents 1500 EUR
  Assets:Current:TradeReceivables -1500 EUR"
Qwen-CuR-Airbus12,"Airbus pays 1000 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus14,"Airbus sells 1000 EUR worth of securities, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell securities""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:Securities -1000 EUR"
Qwen-CuR-Airbus20,"Airbus pays 2000 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 2000 EUR
  Liabilities:Current:CashAndCashEquivalents -2000 EUR"
Qwen-CuR-Deutsche_Telekom05,"The company pays 500 EUR in income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay income tax""
  Liabilities:Current:IncomeTaxLiabilities -777 EUR
  Assets:Current:CashAndCashEquivalents -777 EUR"
Qwen-CuR-Deutsche_Telekom09,"The company pays 200 EUR in lease liabilities, reducing current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay lease liabilities""
  Liabilities:Current:LeaseLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom13,"The company receives 200 EUR from customers, increasing trade receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom18,"The company incurs 500 EUR in new financial liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new financial liabilities""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Mercedes-Benz05,"The company pays 50 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:IncomeTaxLiabilities -50 EUR"
Qwen-CuR-Mercedes-Benz06,"The company receives 100 EUR from customers, increasing trade receivables.
Effect: Negative

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz16,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of new inventory on credit""
  Liabilities:Current:ShortTermDebt -150 EUR
  Assets:Current:Inventories -150 EUR"
Qwen-CuR-SAP01,"The company uses 500 EUR in cash to repay current financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-SAP03,"The company receives 1000 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP13,"The company receives 1000 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP17,"The company receives 1000 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-QR-Airbus04,"Airbus incurs 1000 EUR in new short-term debt, increasing the quick ratio.
Effect: Positive

","
2024-01-01 * ""New short-term debt""
  Liabilities:Current:ShortTermFinancingLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus12,"Airbus incurs 1000 EUR in new provisions, reducing the quick ratio.
Effect: Negative

","
2024-01-01 * ""New provisions""
  Liabilities:Current:Provisions -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus16,"Airbus incurs 1000 EUR in new tax liabilities, reducing the quick ratio.
Effect: Negative

","
2024-01-01 * ""New tax liabilities""
  Liabilities:Current:TaxLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus19,"Airbus collects 1000 EUR from held for sale liabilities, improving the quick ratio.
Effect: Positive

","
2024-01-01 * ""Collect from held for sale liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:HeldForSale -1000 EUR"
Qwen-QR-Bayer02,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of inventory on credit""
  Liabilities:Current:FinancialLiabilities -150 EUR
  Assets:Current:Inventories 150 EUR"
Qwen-QR-Bayer07,"The company pays 50 EUR in cash to settle a contract liability.
Effect: Positive

","
2024-01-01 * ""Pay contract liability""
  Liabilities:Current:ContractLiabilities -50 EUR
  Assets:Current:CashAndCashEquivalents 50 EUR"
Qwen-QR-Bayer10,"The company incurs 100 EUR in new income tax liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -150 EUR
  Assets:Current:CashAndCashEquivalents 150 EUR"
Qwen-QR-Bayer12,"The company pays 100 EUR in cash to settle a trade payable.
Effect: Positive

","
2024-01-01 * ""Pay trade payable""
  Liabilities:Current:TradeAccountsPayable -100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Qwen-QR-Bayer14,"The company receives 100 EUR in cash from a customer, reducing claims for income tax refunds.
Effect: Positive

","
2024-01-01 * ""Receive cash from customer, reducing claims for income tax refunds""
  Assets:Current:ClaimsForIncomeTaxRefunds -200 EUR
  Assets:Current:CashAndCashEquivalents 200 EUR"
Qwen-QR-Bayer15,"The company pays 50 EUR in cash to settle a contract liability.
Effect: Positive

","
2024-01-01 * ""Pay contract liability""
  Liabilities:Current:ContractLiabilities -50 EUR
  Assets:Current:CashAndCashEquivalents 50 EUR"
Qwen-QR-Bayer18,"The company pays 100 EUR in cash to settle a trade accounts payable.
Effect: Positive

","
2024-01-01 * ""Pay trade accounts payable""
  Liabilities:Current:TradeAccountsPayable -100 EUR
  Assets:Current:CashAndCashEquivalents 100 EUR"
Qwen-QR-Bayer19,"The company incurs 150 EUR in new other provisions, increasing other liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new other provisions""
  Liabilities:Current:OtherLiabilities -150 EUR
  Assets:Current:CashAndCashEquivalents 150 EUR"
Qwen-QR-Bayer20,"The company receives 100 EUR in cash from a customer, reducing deferred taxes.
Effect: Positive","
2024-01-01 * ""Receive cash from customer, reducing deferred taxes""
  Assets:NonCurrent:DeferredTaxes -50 EUR
  Assets:Current:CashAndCashEquivalents 50 EUR"
Qwen-QR-Deutsche_Telekom10,"The company receives 500 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-QR-Deutsche_Telekom11,"The company sells 200 EUR worth of inventory, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-QR-Mercedes-Benz07,"The company uses 100 EUR in cash to repay current deferred income.
Effect: Negative

","
2024-01-01 * ""Repay current deferred income""
  Liabilities:Current:DeferredIncome -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-QR-Mercedes-Benz19,"The company uses 100 EUR in cash to repay current liabilities held for sale.
Effect: Negative

","
2024-01-01 * ""Repay current liabilities held for sale""
  Liabilities:Current:LiabilitiesHeldForSale -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-QR-SAP02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:TradeAndOtherPayables -200 EUR
  Assets:Current:Inventories 200 EUR"
Qwen-QR-SAP07,"The company receives 500 EUR from customers, reducing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Liabilities:Current:TradeAndOtherPayables -500 EUR"
Qwen-QR-SAP10,"The company incurs 200 EUR in new provisions, reducing trade and other payables.
Effect: Negative

","
2024-01-01 * ""Incur new provisions""
  Liabilities:Current:Provisions -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-QR-SAP16,"The company sells 200 EUR worth of inventory, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Sell inventory""
  Assets:Current:CashAndCashEquivalents -200 EUR
  Assets:Current:TradeAndOtherReceivables -200 EUR"
Qwen-QR-SAP18,"The company incurs 200 EUR in new provisions, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Incur new provisions""
  Liabilities:Current:Provisions -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
